,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3.47846672335437,1.2766988180800902,0.367272044355908,0.256444289545197,0.225784051764617,0.61909021788613,1.1074127382981,1.35203678623793,1.2175333217476798,0.687532604776646,0.543284618354985,0.704096971067467,0.504066109979786,0.596600759543384,0.437729385261705,0.39989175446341
1,0.971457477060675,9.12306630794999,1.93100239844628,0.232279812611079,0.354761363962086,0.537679776347345,0.7601237890299191,1.3207387939611999,1.6241039628916698,0.689020042421667,0.580138912637493,0.42344935186521204,0.406903842095924,0.440299415178716,0.385583177266464,0.47398824861425504
2,0.22290791896900103,1.3436781797865,14.6196978444408,1.8254000894602,0.644537288734884,0.444710195915118,0.577641503771319,0.963181922094308,1.8449611159000803,1.37067520845869,0.836730976276332,0.408371075907245,0.186391955451165,0.41038405070155604,0.354007826740176,0.37741642848530604
3,0.122747873815851,0.25950287210174805,1.100106526919,16.7466484707501,1.84184774829862,1.06220273795076,0.5034140946841911,0.628583363933542,1.2373172244752801,1.93921756619501,1.21104527964218,0.649741856264032,0.261905090324573,0.0571958704938892,0.0680720427354565,0.409638111723449
4,0.903693382857368,0.19897875340216198,0.40179074420149297,1.0427162145812499,4.946687574792651,2.8226815332516004,1.43640093943353,1.08026149714072,1.0917734756919,1.63995708938623,1.43765415251325,0.9639784518534841,0.643579092855238,0.25463122722922,0.263193146279536,0.404728537342684
5,0.0889460998316946,0.244141445317287,0.317133917760956,0.7711759468385259,3.34685960848413,3.3361532571775605,2.9419053701235,1.54667374106778,1.23543012922081,1.04890759147872,0.986930582605322,1.00324102476689,0.5838272016261529,0.267410729613061,0.22424759061718502,0.681722292302224
6,0.8377153600450841,0.8127747160977009,0.321085729968278,0.410001163900795,0.9317735334160849,1.6537808678567298,2.55364891830427,2.2369898449554597,1.55230086542038,0.974192649551476,1.18152629311129,0.794264915647137,0.7576814519787529,0.49626774560881504,0.274885031439221,0.25359540130145103
7,0.9045668210544159,0.9329203541727729,0.3689809893916359,0.735151074318234,0.698672975534203,1.5863523951916598,2.20211224400679,3.0447968111952504,3.0289895204296897,1.55933428073095,1.10641130011368,0.8125026125943678,0.811064785559572,0.698807507095996,0.42207625223341294,0.4541254612914679
8,0.5798907905148621,1.15137694396897,0.886495265134283,1.03743963552947,1.1096435173391799,1.18515522747349,1.9274689751778302,2.1684388850557603,3.1047293009813397,1.94340979103465,2.18572218583211,0.719442438633448,1.0688265240697,0.546663948023989,0.743766629860924,0.536238905232542
9,1.1571562540006102,0.91386523716003,0.527319201055513,1.66756291135898,0.6789899016687471,0.94729228020481,1.62662572211135,1.70703662412366,1.72275569210832,1.5440383531456798,1.61770586403422,1.12764435907279,0.535133009110906,0.226540999474543,0.247747892005548,0.615382370796146
10,0.157320894982107,0.9651907770676291,3.1899911067588995,2.44333667846514,0.727341478651042,1.2341121274595601,1.0578182716320799,1.4121390092740802,1.68285831062748,1.4915674052221102,1.6540409146817499,1.6814896822545,0.7006589248985501,0.23210703135648802,0.367820300119053,0.5347378249556379
11,0.39946218025729296,1.2482492928342501,1.16804365573253,0.385372221781939,0.8072818402370541,1.26433049036286,1.26071600304649,1.36845144003636,1.6210457700957701,1.4527581300547299,1.4481773261820599,1.82998957780172,1.34293332313424,0.851992721237632,0.588809796924489,0.962733416346884
12,0.40795496164401,0.317189042037902,0.9995261763259351,0.516550964301502,0.675335211211828,1.17638056761959,1.78639722772972,1.4080103880238302,1.21214518363349,1.34371180331417,1.46821002616143,1.50167401827261,0.999823294815743,1.23951031693576,0.705833284286409,1.04350850990363
13,0.151277668450891,0.3920651936678471,0.22988273146949,0.23655674625408898,0.167591926813241,0.5964929985729229,1.16776524653879,1.11903322981335,0.7553891915030742,0.994272085600216,0.8016935841372679,0.6148523936295021,1.49133397268049,1.21225087257086,0.591832897021572,0.7319872074981328
14,0.286890526527826,0.0813308711622043,0.185982545330801,0.212360125167191,0.48341723463176706,0.841815731497309,0.260547292498514,0.560248805066671,0.8704944804079681,0.8087063734735059,0.463084516841216,0.626467521114276,0.8215173595138359,0.9270276788593991,0.35695597296823905,0.5579476359924019
15,0.11556600579693099,0.206632712979258,0.0770440038646208,0.44384427837180396,0.0385220019323104,0.46621538654604905,0.23113201159386298,0.15803937108756602,0.519737826935053,0.798292513718048,0.8188404489743291,0.907911263076307,0.43461837619139904,1.10232423425464,0.8247674940118149,0.507711016697696
